EmployeeID,FirstName,LastName,Gender,Age,State,DistanceFromHome (KM),BusinessTravel,Ethnicity,Education,EducationField,MaritalStatus
F3AE-DEF2,Vern,Foord,Male,20,CA,39,Frequent Traveller,White,Bachelors,Information Systems,Single
F5B1-A266,Arly,Fleetham,Female,22,CA,34,Some Travel,White,No Formal Qualifications,Computer Science,Married
2EB9-9D31,Cybill,Mitkin,Female,27,CA,4,No Travel ,White,Bachelors,Human Resources,Married
556B-374A,Ralf,Moulton,Male,30,NY,43,Some Travel,White,Bachelors,Technical Degree,Married
0B9A-B6DE,Mikol,Ortner,Male,19,CA,4,Some Travel,White,Bachelors,Computer Science,Single
D6F0-006B,Mathilde,Spieck,Female,22,IL,38,Some Travel,White,Masters,Computer Science,Married
51A4-EA6E,Jo,Medlar,Non-Binary,46,CA,17,Some Travel,White,Bachelors,Marketing ,Married
3412-9077,Grenville,Freckleton,Male,21,NY,43,Some Travel,White,Masters,Computer Science,Married
6EB1-8442,Mellie,Ivie,Female,30,CA,32,Frequent Traveller,White,Masters,Other,Single
954A-3829,Karlene,Lockless,Female,20,CA,23,Frequent Traveller,White,Bachelors,Information Systems,Divorced
4F1D-6F75,Corry,Redwall,Female,19,NY,33,Some Travel,White,Bachelors,Other,Married
2BE9-93DB,Walden,Hartigan,Male,19,CA,5,Some Travel,White,No Formal Qualifications,Marketing ,Single
ED6C-4287,Bette,Veevers,Female,27,CA,39,Some Travel,White,Bachelors,Computer Science,Divorced
6A3B-A838,Moss,Standeven,Non-Binary,19,CA,16,Some Travel,White,Masters,Information Systems,Single
D4FD-785B,Corina,Bellwood,Female,19,IL,7,Some Travel,White,Masters,Computer Science,Single
BAA6-30C4,Tawnya,Saywood,Female,32,CA,43,Some Travel,White,Bachelors,Marketing ,Single
A81C-AB62,Max,Aronstein,Male,21,NY,19,No Travel ,White,High School,Computer Science,Divorced
001A-8F88,Christy,Jumel,Male,22,CA,40,Some Travel,White,Masters,Information Systems,Married
86F7-CA91,Katlin,Callar,Female,21,CA,36,Some Travel,White,Masters,Marketing ,Divorced
EC6A-DD76,Meade,Malthouse,Female,20,NY,31,Frequent Traveller,White,Bachelors,Information Systems,Single
F346-3882,Algernon,Crudginton,Male,35,CA,31,Some Travel,White,High School,Marketing,Divorced
BBEF-AC35,Ros,Dines,Female,21,NY,10,Some Travel,White,Bachelors,Economics,Divorced
AF04-23EA,Obadiah,Van Schafflaer,Male,32,NY,39,Some Travel,White,Bachelors,Business Studies,Married
1A9A-17A3,Fifi,Stabler,Female,22,CA,7,No Travel ,White,Masters,Marketing ,Married
E164-4C29,Venita,Rottery,Female,21,CA,15,No Travel ,White,Masters,Marketing ,Married
C9F5-9B2C,Duane,Colhoun,Male,22,CA,11,Frequent Traveller,White,Bachelors,Economics,Married
F852-C94D,Arni,Maciunas,Male,21,NY,43,Some Travel,White,Bachelors,Marketing ,Single
AD81-458F,Robbert,Molson,Male,43,NY,17,Some Travel,White,Bachelors,Business Studies,Married
DD00-92BB,Clementia,Beswick,Non-Binary,19,CA,22,Some Travel,White,Masters,Marketing ,Single
3DBF-E552,Stavro,Aird,Male,49,NY,22,No Travel ,White,Masters,Human Resources,Married
C14B-814C,Roby,Wintringham,Female,50,NY,26,Frequent Traveller,White,Masters,Economics,Married
1705-0DE5,Lita,Bicker,Female,38,IL,10,Some Travel,White,Bachelors,Business Studies,Married
0BEE-FC20,Sherill,Covotti,Female,49,IL,43,Some Travel,White,Masters,Marketing ,Single
7815-7CAF,Moore,Ingleson,Male,21,IL,40,Some Travel,White,Masters,Information Systems,Single
9404-5428,Duke,Mungham,Male,20,CA,14,Some Travel,White,Bachelors,Information Systems,Married
5F99-4E0B,Marcos,Bowcher,Non-Binary,21,NY,33,Some Travel,White,High School,Economics,Divorced
B70F-B17D,Ragnar,Grandisson,Male,37,CA,11,Some Travel,White,Masters,Information Systems,Single
8CF5-DC74,Karoline,Obray,Female,21,CA,41,Some Travel,White,High School,Economics,Divorced
11F9-3526,Carolan,Pigny,Female,30,IL,12,Some Travel,White,High School,Computer Science,Married
054A-0B94,Temp,Weyland,Male,20,IL,11,No Travel ,White,Bachelors,Computer Science,Married
3F9D-8094,Denys,Ponten,Male,19,CA,13,Frequent Traveller,White,High School,Economics,Single
F33A-9C7F,Paloma,Thornton,Female,42,IL,38,Some Travel,White,Masters,Computer Science,Married
F991-17F5,Kalila,Bengochea,Female,28,CA,43,Some Travel,White,Masters,Information Systems,Married
5F95-70A3,Shalna,Ibotson,Female,22,NY,19,Some Travel,White,High School,Information Systems,Married
3CCD-CF5F,Stesha,McCay,Female,31,CA,13,Some Travel,White,Doctorate,Marketing,Married
D5BA-1C8B,Keefe,Teacy,Male,21,NY,34,Some Travel,White,Masters,Computer Science,Single
1C86-C072,Janifer,Ancliffe,Female,38,IL,27,Some Travel,White,Masters,Other,Married
6064-D1F0,Hatty,Noades,Female,21,CA,6,Some Travel,White,Bachelors,Information Systems,Divorced
AD0D-E79F,Cleve,Braben,Male,22,CA,16,Some Travel,White,High School,Marketing,Married
0375-2F04,Lani,Raddenbury,Female,19,IL,38,No Travel ,White,Masters,Technical Degree,Single
D8FC-E2F7,Gigi,Monkhouse,Female,22,CA,10,Some Travel,White,Bachelors,Economics,Divorced
5C56-DA86,Basilius,MacAlpin,Male,22,CA,6,No Travel ,White,High School,Information Systems,Single
DFDC-286C,Cate,Moggach,Female,22,CA,13,Some Travel,White,Masters,Information Systems,Single
7985-EB3D,Mathew,O'Dougherty,Male,19,IL,2,Some Travel,White,High School,Information Systems,Single
0C54-705D,Grata,Yannoni,Female,50,NY,37,Some Travel,White,High School,Marketing,Married
E529-A8FA,Julius,Smorfit,Male,22,CA,11,Some Travel,White,Masters,Information Systems,Single
4DE2-9EB3,Isacco,Origan,Non-Binary,22,CA,7,No Travel ,White,Bachelors,Information Systems,Married
37DA-C03F,Wanids,Riggert,Female,19,CA,8,No Travel ,White,High School,Computer Science,Single
A663-B3DF,Wynny,Pechell,Female,41,CA,4,Frequent Traveller,White,Masters,Economics,Divorced
F9D2-5579,Nancie,Storck,Female,21,CA,17,Frequent Traveller,White,High School,Information Systems,Married
0C5B-2EF4,Amery,Theunissen,Male,20,CA,35,Some Travel,White,Bachelors,Information Systems,Single
C509-6E46,Ulrica,Butterworth,Female,19,IL,10,Some Travel,White,Masters,Computer Science,Single
7AA0-5766,Devin,Bernhardsson,Female,22,CA,28,Frequent Traveller,White,Masters,Computer Science,Married
8E8F-DDC8,Christoffer,Peaple,Male,19,IL,4,Some Travel,White,Masters,Marketing,Single
03D5-622D,Aurora,Whate,Female,21,CA,43,No Travel ,White,No Formal Qualifications,Marketing,Married
C28E-0CC3,Urbano,Akett,Male,19,CA,6,Some Travel,White,Bachelors,Computer Science,Single
EB66-D679,Pryce,Bode,Male,20,CA,8,Some Travel,White,Bachelors,Marketing ,Divorced
BEBB-3E92,Flinn,Redferne,Male,24,CA,17,Frequent Traveller,White,Doctorate,Human Resources,Single
E911-EAF3,Bell,Paolacci,Female,24,NY,25,Some Travel,White,No Formal Qualifications,Information Systems,Divorced
0602-02AB,Lynnet,Foord,Female,35,CA,36,Some Travel,White,High School,Marketing,Married
860E-0FA9,Zonda,Lefeuvre,Female,18,NY,34,Frequent Traveller,White,Masters,Information Systems,Single
7A98-768E,Ericha,Tomczykowski,Female,18,CA,20,Some Travel,White,Bachelors,Technical Degree,Single
A5CD-8AB8,Hildagarde,Marks,Female,18,CA,32,Some Travel,White,Masters,Information Systems,Single
4268-9EAD,Hymie,Jedryka,Male,24,NY,9,Some Travel,White,Bachelors,Information Systems,Single
B324-A703,Cherri,Lugg,Female,19,CA,14,Some Travel,White,Bachelors,Computer Science,Single
A12D-DAF8,Aurelie,Littlejohn,Female,18,CA,43,Some Travel,White,Masters,Economics,Single
135D-DF79,Lew,Muzzall,Male,18,CA,41,Frequent Traveller,White,Masters,Marketing,Single
078A-E0F5,Antonino,Gillcrist,Male,18,CA,18,Some Travel,White,Masters,Marketing,Single
401F-CC71,Ezekiel,Phipps,Male,31,NY,36,Some Travel,White,Bachelors,Marketing,Single
141B-D354,Ezmeralda,Harbach,Prefer Not To Say,21,NY,43,Some Travel,White,Bachelors,Computer Science,Single
2EC6-E2E0,Ferne,Humbell,Female,36,CA,29,Frequent Traveller,White,Bachelors,Information Systems,Single
9F17-01F4,Orton,Vanichkin,Male,21,CA,30,Some Travel,White,Bachelors,Computer Science,Single
93FF-A33D,Bart,Jebb,Male,23,NY,28,Some Travel,White,Bachelors,Information Systems,Single
FD1A-92C2,Belvia,Dockrell,Female,35,CA,21,Some Travel,White,Masters,Marketing,Single
A687-74F8,Say,Slyme,Male,19,NY,7,Some Travel,White,Masters,Business Studies,Single
ECDA-E9F0,Conway,Huntall,Male,21,CA,20,No Travel ,White,No Formal Qualifications,Business Studies,Married
22C9-83A6,Chick,Ballach,Non-Binary,20,CA,16,Frequent Traveller,White,Bachelors,Information Systems,Married
F469-0427,Krissie,Albery,Female,19,NY,31,Frequent Traveller,White,Masters,Marketing ,Single
3051-927B,Gisella,McRannell,Female,39,NY,28,Some Travel,White,Bachelors,Human Resources,Single
1EA5-85A8,Lovell,Clee,Male,21,NY,18,Some Travel,White,High School,Information Systems,Married
E861-52CB,Whitney,Latore,Male,26,CA,37,Some Travel,White,Bachelors,Information Systems,Single
91C3-F892,Daryl,Whittlesea,Male,21,CA,24,Some Travel,White,High School,Information Systems,Married
B6B9-E5BE,Land,Brigge,Male,21,CA,20,No Travel ,White,Bachelors,Information Systems,Single
5C28-D944,Kaine,Izak,Male,18,CA,21,Some Travel,White,Bachelors,Computer Science,Married
E8B6-8BAE,Stevie,Kinglesyd,Male,29,IL,18,Some Travel,White,High School,Economics,Single
3A0A-B70A,Matteo,Bonallack,Male,18,CA,4,No Travel ,White,Bachelors,Information Systems,Single
812D-7475,Lucius,Plimmer,Male,20,CA,29,Some Travel,White,No Formal Qualifications,Computer Science,Married
38D7-6BB9,Amory,Gaskall,Male,49,CA,43,Frequent Traveller,White,Bachelors,Computer Science,Divorced
28CA-379D,Adorne,Beatens,Female,19,CA,9,Some Travel,White,Bachelors,Marketing,Single
7A23-F185,Ephraim,Biaggetti,Male,21,CA,22,No Travel ,White,Bachelors,Marketing ,Divorced
598D-E3B4,Karlis,Brisard,Male,19,CA,9,No Travel ,White,Bachelors,Information Systems,Single
64C2-2806,Gareth,Oleksiak,Male,18,CA,35,Some Travel,White,Doctorate,Other,Single
6BC3-7371,Gussi,Rodrig,Female,18,IL,34,No Travel ,White,Bachelors,Marketing,Single
46E1-5086,Herculie,Wasielewicz,Non-Binary,18,NY,4,Some Travel,White,Masters,Marketing ,Single
4626-5168,Tades,Haggith,Male,18,CA,37,Some Travel,White,Masters,Marketing ,Single
AA6C-B0D6,Benedick,Lovekin,Male,25,NY,15,Some Travel,White,No Formal Qualifications,Marketing,Married
EFF6-9543,Arvin,Brody,Male,21,CA,36,Some Travel,White,High School,Computer Science,Single
56D1-790E,Richmound,Chisnall,Male,39,NY,29,Frequent Traveller,White,Bachelors,Other,Divorced
531D-788E,Durand,Boord,Male,21,CA,16,Frequent Traveller,White,High School,Computer Science,Single
1480-131D,Marabel,Horney,Female,21,CA,9,Frequent Traveller,White,Bachelors,Marketing,Divorced
8700-828F,Marlo,McKim,Male,21,NY,42,Some Travel,White,Bachelors,Computer Science,Divorced
9C71-61AE,Lonnard,Wrathmell,Male,18,NY,32,Some Travel,White,No Formal Qualifications,Computer Science,Single
B77D-2FBD,Diannne,Real,Female,24,CA,11,Some Travel,White,Bachelors,Technical Degree,Single
5A8A-1547,Nora,Gittoes,Non-Binary,19,CA,15,Frequent Traveller,White,Masters,Business Studies,Single
7CFC-C4DA,Brant,Damper,Male,21,CA,44,Some Travel,White,High School,Other,Single
A409-0113,Aurthur,Attoe,Male,27,CA,4,Some Travel,White,Bachelors,Marketing ,Single
543B-0EE5,Theodore,Parrington,Male,20,NY,39,Some Travel,White,Bachelors,Other,Married
4795-4D3F,Tammy,Flaws,Male,20,CA,18,Some Travel,White,Masters,Computer Science,Married
BE54-B2AF,Nelia,Abramowitz,Female,20,CA,45,Frequent Traveller,White,No Formal Qualifications,Computer Science,Married
2114-EC1F,Elliott,Franciskiewicz,Male,32,NY,21,Some Travel,White,Masters,Marketing,Married
CA98-86ED,Paulette,Albertson,Female,34,CA,1,Frequent Traveller,White,No Formal Qualifications,Information Systems,Single
5DBA-93C9,Allys,Bourdice,Prefer Not To Say,21,CA,26,Some Travel,White,Masters,Computer Science,Married
C3C0-349E,Isac,Dreus,Male,45,CA,22,Some Travel,White,Masters,Marketing ,Married
CAA0-3971,Ives,Cranston,Male,22,NY,31,Some Travel,White,No Formal Qualifications,Marketing ,Single
32F1-6903,Mariya,Mattheus,Female,18,IL,10,Frequent Traveller,White,Bachelors,Computer Science,Single
D186-CBF5,Ibby,Witcomb,Female,19,NY,21,Some Travel,White,Bachelors,Marketing,Single
E681-7B57,Durant,Ratley,Male,18,CA,26,Frequent Traveller,White,High School,Information Systems,Single
14CF-051D,Prent,Salkeld,Male,19,NY,18,Some Travel,White,Masters,Economics,Single
6576-8773,Ash,Slamaker,Male,33,NY,24,Frequent Traveller,White,Masters,Computer Science,Divorced
ECD4-3FF7,Kenyon,Fawltey,Male,19,CA,15,Some Travel,White,Bachelors,Computer Science,Single
B727-FCF9,Evy,Bichener,Female,27,CA,36,Some Travel,White,Bachelors,Information Systems,Married
26A0-5791,Hayden,Yokelman,Male,21,NY,19,Some Travel,White,Masters,Marketing ,Married
CF4C-5525,Charleen,Wigsell,Female,20,NY,10,Some Travel,White,Doctorate,Computer Science,Married
F749-A0E8,Marie,Klehn,Female,19,CA,26,Some Travel,White,Masters,Information Systems,Single
422B-53AC,Otis,Liquorish,Non-Binary,29,CA,29,Some Travel,White,High School,Marketing ,Single
AAD3-BCC1,Nikita,Pettis,Prefer Not To Say,18,IL,9,Some Travel,White,Bachelors,Economics,Single
F245-F338,Jamie,Lavery,Female,18,CA,26,Frequent Traveller,White,Bachelors,Economics,Single
921D-AE10,Greer,MacDearmaid,Female,46,CA,24,No Travel ,White,Masters,Economics,Single
6280-B47F,Durward,Buzek,Male,25,NY,39,Frequent Traveller,White,Masters,Computer Science,Single
00E4-3D60,Sherilyn,Girke,Female,30,CA,37,Frequent Traveller,White,No Formal Qualifications,Business Studies,Single
E368-3CF3,Reinaldos,LAbbet,Male,18,IL,9,Some Travel,White,Masters,Marketing ,Single
7B84-8387,Richardo,Lowres,Male,20,CA,4,Some Travel,White,Masters,Information Systems,Single
D380-A175,Fritz,St. Quintin,Male,18,NY,21,Frequent Traveller,White,Masters,Marketing,Single
078D-B654,Cob,Cruikshank,Male,24,CA,1,Some Travel,White,Masters,Computer Science,Single
F1A4-58F5,Blake,Duffrie,Male,19,CA,21,Some Travel,White,No Formal Qualifications,Computer Science,Single
D6AB-ED90,Pen,Glanister,Female,20,CA,12,No Travel ,White,Bachelors,Information Systems,Single
0D92-C1D0,Shandeigh,McCaster,Female,26,IL,43,Some Travel,White,Bachelors,Other,Single
A3AE-B510,Cameron,Spencook,Male,31,CA,28,Some Travel,White,Masters,Information Systems,Single
C1BA-AB7C,Gorden,Ferriby,Male,27,IL,19,Some Travel,White,Masters,Business Studies,Married
FBAF-649F,Mathilda,Franchi,Female,19,NY,33,Some Travel,White,Bachelors,Information Systems,Single
F45B-1442,Eddy,Dallaway,Male,29,NY,41,Some Travel,White,Bachelors,Human Resources,Married
DB6C-3B2F,Yelena,Paskerful,Female,19,CA,43,Some Travel,White,Bachelors,Information Systems,Single
DC50-0336,Krystyna,Bartozzi,Female,31,CA,38,No Travel ,White,High School,Information Systems,Single
D051-2C2D,Welby,Chansonnau,Non-Binary,20,CA,43,Some Travel,White,Doctorate,Marketing,Married
FC2A-4F21,Torre,Blazynski,Male,32,CA,14,Some Travel,White,Bachelors,Economics,Married
4044-F6D4,Erny,Waywell,Male,40,CA,33,Some Travel,White,Bachelors,Business Studies,Single
380E-44B4,Esdras,Hallitt,Male,21,IL,19,Some Travel,White,Masters,Computer Science,Single
D8E6-5593,Pammy,Glenny,Non-Binary,19,CA,38,Some Travel,White,Masters,Marketing ,Single
116F-33F1,Iain,MacNeilly,Male,19,NY,43,Frequent Traveller,White,No Formal Qualifications,Marketing ,Single
D210-D451,Titos,Ruston,Male,21,CA,43,Some Travel,White,Bachelors,Computer Science,Married
7ED6-BEC8,Danika,Corbet,Female,20,NY,2,Frequent Traveller,White,No Formal Qualifications,Information Systems,Married
C4F7-E118,Brit,Seine,Female,21,NY,27,Frequent Traveller,White,Bachelors,Information Systems,Divorced
1268-3038,Christen,Hawtry,Female,21,CA,22,Some Travel,White,Bachelors,Information Systems,Single
6725-A678,Gus,Redhouse,Male,19,CA,43,Some Travel,White,High School,Marketing ,Single
5154-0F13,Hilary,Easlea,Male,19,CA,44,Frequent Traveller,White,Bachelors,Marketing,Single
6135-885F,Edeline,Knevett,Female,18,CA,8,Frequent Traveller,White,Bachelors,Computer Science,Single
E496-0D9E,Waldon,Heyball,Male,26,CA,11,Some Travel,White,Masters,Marketing ,Single
DC3D-9231,Annabell,Pasticznyk,Female,18,CA,20,Some Travel,White,Masters,Computer Science,Single
CE47-9991,Layton,Ord,Male,40,NY,36,Some Travel,White,Masters,Marketing,Divorced
B140-AF36,Marjy,Matveyev,Female,18,CA,22,Some Travel,White,Bachelors,Marketing ,Single
B684-6C98,Kane,Skillicorn,Male,31,CA,19,Some Travel,White,High School,Marketing,Married
30CC-0FDE,Ilyssa,Jacks,Female,19,NY,15,Some Travel,White,No Formal Qualifications,Marketing,Single
5E73-CE19,Gus,Dyos,Female,29,CA,3,Some Travel,White,High School,Other,Single
E442-5985,Bear,Bertolin,Male,32,CA,5,No Travel ,White,Masters,Computer Science,Married
6614-06D8,Cullin,Uzzell,Male,20,CA,25,Frequent Traveller,White,Masters,Marketing,Divorced
372C-E204,Doralia,Vassie,Female,35,NY,44,Some Travel,White,Masters,Computer Science,Single
A4FE-424E,Domenic,Lorenc,Male,34,CA,38,Frequent Traveller,White,Doctorate,Information Systems,Married
6A2B-42DB,Catrina,Cufflin,Female,21,CA,41,Frequent Traveller,White,High School,Information Systems,Married
5021-423E,Standford,Dodshun,Male,18,NY,25,Frequent Traveller,White,Masters,Information Systems,Single
E3B6-49F8,Ker,Rao,Male,20,NY,23,Some Travel,White,Bachelors,Business Studies,Single
04D3-B8D3,Ann,Sivorn,Female,24,NY,23,Frequent Traveller,White,Masters,Computer Science,Single
964B-0E97,Dayna,Hutchin,Female,32,CA,8,Some Travel,White,Bachelors,Information Systems,Married
2BF6-ACD3,Kimmy,Waples,Female,19,CA,15,Some Travel,White,Bachelors,Information Systems,Single
6163-2BE8,Tracey,Joynson,Female,32,NY,14,Some Travel,White,Bachelors,Marketing ,Single
5982-CF7A,Haley,Macilhench,Non-Binary,21,CA,2,Some Travel,White,Masters,Computer Science,Single
6051-1F41,Selestina,Ferrarello,Female,32,NY,31,Some Travel,White,Masters,Marketing ,Married
63BF-A86A,Ava,Galland,Female,39,CA,16,Frequent Traveller,White,Bachelors,Human Resources,Single
6D1C-BAF1,Hans,Yewman,Male,19,IL,29,Some Travel,White,Masters,Other,Single
CE3C-15A7,Flori,Ballham,Female,18,NY,15,Some Travel,White,Masters,Information Systems,Single
4A5B-6102,Gabby,Gartsyde,Male,19,CA,23,Some Travel,White,Bachelors,Computer Science,Single
018B-DF1E,Otha,Sopper,Female,19,CA,1,Some Travel,White,No Formal Qualifications,Economics,Single
611A-F218,Kenna,Dougary,Female,20,IL,32,Some Travel,White,High School,Information Systems,Divorced
9C97-B634,Hyacinthie,Diperaus,Female,19,NY,20,Some Travel,White,High School,Economics,Single
39A2-9B0A,Leesa,Wittke,Female,19,CA,35,Frequent Traveller,White,Masters,Marketing ,Single
C472-DAAD,Raf,Laraway,Non-Binary,18,IL,38,Frequent Traveller,Black or African American,No Formal Qualifications,Economics,Single
3E4A-F28F,Rubi,Hawkwood,Female,20,IL,45,Some Travel,Black or African American,High School,Information Systems,Married
1CB3-F7D7,Janot,Cicchillo,Female,21,CA,6,No Travel ,Black or African American,Masters,Other,Married
F062-0B8F,Caty,Avarne,Female,29,CA,25,Some Travel,Black or African American,High School,Information Systems,Single
B005-602F,Layney,Ratie,Female,19,CA,11,Some Travel,Black or African American,Masters,Computer Science,Single
A08B-F4B1,Antone,Pinchback,Male,33,CA,29,Frequent Traveller,Black or African American,Bachelors,Computer Science,Married
8695-09EC,Lyda,Everall,Female,33,IL,5,Frequent Traveller,Black or African American,High School,Computer Science,Single
7563-AFCC,Charlot,Shoorbrooke,Non-Binary,23,NY,30,Some Travel,Black or African American,Masters,Information Systems,Single
FF42-EA28,Madella,Worham,Female,18,IL,14,Some Travel,Black or African American,No Formal Qualifications,Computer Science,Single
23B5-93C9,Carlita,Ivanenko,Prefer Not To Say,31,NY,12,Frequent Traveller,Black or African American,High School,Computer Science,Divorced
9160-043F,Jemie,Tasseler,Female,29,CA,30,Some Travel,Black or African American,Masters,Business Studies,Single
45F9-3A37,Talbot,Sturgess,Male,21,CA,34,Some Travel,Black or African American,Masters,Information Systems,Single
542E-321D,Spencer,Gabitis,Male,30,CA,25,No Travel ,Black or African American,Bachelors,Information Systems,Single
06E8-4FD4,Emilee,Wenham,Female,20,CA,32,Some Travel,Black or African American,High School,Marketing,Married
06B1-2653,Montgomery,Galliford,Male,19,CA,26,Frequent Traveller,Black or African American,Bachelors,Information Systems,Single
CB16-C876,April,Beckwith,Female,19,CA,2,Some Travel,Black or African American,Bachelors,Computer Science,Single
8A34-59DF,Camellia,Shelmerdine,Non-Binary,19,CA,5,Some Travel,Black or African American,High School,Computer Science,Single
85B2-41F5,Tessa,De Cristoforo,Prefer Not To Say,19,NY,35,Some Travel,Black or African American,Bachelors,Information Systems,Single
324B-F4DF,Hestia,Fishlee,Female,20,CA,13,No Travel ,Black or African American,Masters,Business Studies,Married
8B55-CBEC,Symon,Raisher,Male,40,NY,30,Some Travel,Black or African American,Bachelors,Information Systems,Married
CABE-0B62,Laura,Janiak,Female,23,CA,43,Some Travel,Black or African American,Doctorate,Marketing ,Single
467E-977A,Jud,Melanaphy,Male,20,CA,28,Some Travel,Black or African American,High School,Computer Science,Single
6FB9-A624,Marc,Calver,Non-Binary,27,CA,8,Some Travel,Black or African American,Bachelors,Business Studies,Single
EBF4-5928,Rudolph,MacDearmont,Male,21,CA,4,Some Travel,Black or African American,Masters,Marketing,Single
60E6-B1D9,Merill,Agg,Male,21,CA,7,Some Travel,Black or African American,Bachelors,Information Systems,Married
84D4-D4C3,Naoma,Hebbard,Female,20,CA,28,No Travel ,Black or African American,High School,Computer Science,Married
